VehicleID,Type,Battery_Level_Pct,Days_Since_Maintenance,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Vehicle_Needs_Action
V1643,E-Bike,36,64,2.0,81000.0,40500.0,27.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1644,E-Bike,26,34,8.0,253500.0,31687.5,21.125,3.0,4.0,3.0,2.0,5.0,5.0,1
V1645,E-Bike,94,82,3.0,126000.0,42000.0,28.0,2.0,2.0,2.0,2.0,3.0,3.0,1
V1646,E-Bike,78,47,2.0,121500.0,60750.0,40.5,2.0,1.0,0.0,0.0,2.0,1.0,1
V1647,E-Bike,90,41,1.0,36000.0,36000.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1648,E-Bike,45,55,3.0,105000.0,35000.0,23.333333333333332,2.0,2.0,0.0,0.0,2.0,2.0,1
V1649,E-Bike,13,64,3.0,102000.0,34000.0,22.666666666666668,2.0,0.0,1.0,1.0,3.0,2.0,1
V1650,E-Bike,96,84,2.0,114000.0,57000.0,38.0,2.0,2.0,1.0,1.0,2.0,1.0,1
V1651,E-Bike,45,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1652,E-Bike,78,55,2.0,91500.0,45750.0,30.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1653,E-Bike,27,68,1.0,64500.0,64500.0,43.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1654,E-Bike,73,37,3.0,81000.0,27000.0,18.0,1.0,1.0,1.0,0.0,2.0,3.0,1
V1655,E-Bike,80,33,2.0,43500.0,21750.0,14.5,0.0,0.0,0.0,0.0,1.0,2.0,1
V1656,E-Bike,47,51,2.0,61500.0,30750.0,20.5,1.0,0.0,0.0,0.0,1.0,2.0,1
V1657,E-Bike,37,75,3.0,69000.0,23000.0,15.333333333333334,2.0,1.0,1.0,0.0,2.0,3.0,1
V1658,E-Bike,97,57,3.0,112500.0,37500.0,25.0,0.0,0.0,0.0,0.0,3.0,2.0,1
V1659,E-Bike,79,58,6.0,147000.0,24500.0,16.333333333333332,4.0,2.0,0.0,0.0,5.0,4.0,1
V1660,E-Bike,18,52,3.0,130500.0,43500.0,29.0,2.0,1.0,2.0,1.0,3.0,2.0,1
V1661,E-Bike,37,64,5.0,214500.0,42900.0,28.6,4.0,2.0,0.0,0.0,4.0,4.0,1
V1662,E-Bike,86,41,4.0,126000.0,31500.0,21.0,2.0,0.0,0.0,0.0,4.0,4.0,1
V1663,E-Bike,11,66,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1664,E-Bike,43,65,8.0,316500.0,39562.5,26.375,6.0,3.0,2.0,2.0,4.0,4.0,1
V1665,E-Bike,70,53,2.0,100500.0,50250.0,33.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1666,E-Bike,98,90,2.0,109500.0,54750.0,36.5,0.0,0.0,1.0,0.0,2.0,2.0,1
V1667,E-Bike,98,50,3.0,124500.0,41500.0,27.666666666666668,0.0,1.0,1.0,1.0,3.0,3.0,1
V1668,E-Bike,53,87,4.0,157500.0,39375.0,26.25,3.0,1.0,0.0,0.0,3.0,4.0,1
V1669,E-Bike,43,52,4.0,127500.0,31875.0,21.25,3.0,2.0,0.0,0.0,3.0,3.0,1
V1670,E-Bike,88,36,2.0,34500.0,17250.0,11.5,1.0,1.0,2.0,2.0,2.0,2.0,1
V1671,E-Bike,84,72,3.0,133500.0,44500.0,29.666666666666668,3.0,0.0,0.0,0.0,3.0,3.0,1
V1672,E-Bike,13,43,1.0,15000.0,15000.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1673,E-Bike,56,37,4.0,159000.0,39750.0,26.5,2.0,1.0,0.0,0.0,3.0,3.0,1
V1674,E-Bike,80,56,2.0,106500.0,53250.0,35.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1675,E-Bike,49,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1676,E-Bike,31,44,5.0,238500.0,47700.0,31.8,2.0,4.0,1.0,0.0,4.0,5.0,1
V1677,E-Bike,82,51,1.0,9000.0,9000.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1678,E-Bike,75,51,4.0,130500.0,32625.0,21.75,3.0,1.0,1.0,1.0,3.0,3.0,1
V1679,E-Bike,18,72,7.0,280500.0,40071.42857142857,26.714285714285715,2.0,2.0,1.0,0.0,5.0,4.0,1
V1680,E-Bike,29,57,4.0,181500.0,45375.0,30.25,0.0,2.0,1.0,1.0,4.0,3.0,1
V1681,E-Bike,22,83,5.0,144000.0,28800.0,19.2,4.0,1.0,2.0,0.0,5.0,3.0,1
V1682,E-Bike,10,38,2.0,123000.0,61500.0,41.0,1.0,0.0,1.0,0.0,2.0,2.0,1
V1683,E-Bike,62,70,2.0,31500.0,15750.0,10.5,1.0,1.0,2.0,1.0,2.0,2.0,1
V1684,E-Bike,49,68,2.0,69000.0,34500.0,23.0,1.0,0.0,1.0,1.0,2.0,2.0,1
V1685,E-Bike,84,45,1.0,64500.0,64500.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1686,E-Bike,94,89,2.0,69000.0,34500.0,23.0,1.0,1.0,1.0,0.0,2.0,2.0,1
V1687,E-Bike,78,32,1.0,13500.0,13500.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1688,E-Bike,79,76,2.0,49500.0,24750.0,16.5,1.0,2.0,0.0,0.0,2.0,2.0,1
V1689,E-Bike,96,46,3.0,136500.0,45500.0,30.333333333333332,0.0,0.0,0.0,0.0,3.0,3.0,1
V1690,E-Bike,57,45,1.0,16500.0,16500.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1691,E-Bike,62,44,1.0,28500.0,28500.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,1
V1692,E-Bike,99,73,2.0,76500.0,38250.0,25.5,1.0,0.0,1.0,0.0,1.0,2.0,1
V1693,E-Bike,100,43,5.0,172500.0,34500.0,23.0,3.0,0.0,0.0,0.0,3.0,4.0,1
V1694,E-Bike,86,32,3.0,156000.0,52000.0,34.666666666666664,0.0,1.0,1.0,0.0,3.0,2.0,1
V1695,E-Bike,56,51,5.0,198000.0,39600.0,26.4,4.0,1.0,2.0,2.0,3.0,4.0,1
V1696,E-Bike,52,31,3.0,82500.0,27500.0,18.333333333333332,3.0,0.0,2.0,1.0,3.0,3.0,1
V1697,E-Bike,78,57,3.0,100500.0,33500.0,22.333333333333332,2.0,2.0,0.0,0.0,2.0,3.0,1
V1698,E-Bike,63,78,1.0,10500.0,10500.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1699,E-Bike,62,74,3.0,171000.0,57000.0,38.0,0.0,0.0,1.0,0.0,2.0,3.0,1
V1700,E-Bike,41,63,1.0,48000.0,48000.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1701,E-Bike,39,30,2.0,61500.0,30750.0,20.5,1.0,2.0,0.0,0.0,2.0,2.0,0
V1702,E-Bike,38,56,3.0,124500.0,41500.0,27.666666666666668,2.0,2.0,1.0,0.0,1.0,2.0,1
V1703,E-Bike,95,79,2.0,94500.0,47250.0,31.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1704,E-Bike,26,38,3.0,120000.0,40000.0,26.666666666666668,0.0,1.0,0.0,0.0,3.0,3.0,1
V1705,E-Bike,52,77,2.0,106500.0,53250.0,35.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1706,E-Bike,73,79,1.0,12000.0,12000.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1707,E-Bike,55,88,4.0,153000.0,38250.0,25.5,2.0,0.0,0.0,0.0,3.0,3.0,1
V1708,E-Bike,22,80,6.0,240000.0,40000.0,26.666666666666668,4.0,0.0,1.0,1.0,5.0,3.0,1
V1709,E-Bike,43,75,2.0,70500.0,35250.0,23.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1710,E-Bike,87,44,2.0,66000.0,33000.0,22.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1711,E-Bike,27,78,4.0,99000.0,24750.0,16.5,4.0,0.0,1.0,1.0,3.0,4.0,1
V1712,E-Bike,45,80,2.0,85500.0,42750.0,28.5,1.0,0.0,1.0,0.0,2.0,2.0,1
V1713,E-Bike,97,41,2.0,54000.0,27000.0,18.0,2.0,0.0,0.0,0.0,2.0,2.0,1
V1714,E-Bike,71,90,4.0,142500.0,35625.0,23.75,2.0,2.0,0.0,0.0,3.0,3.0,1
V1715,E-Bike,54,56,5.0,231000.0,46200.0,30.8,3.0,0.0,1.0,0.0,3.0,3.0,1
V1716,E-Bike,86,51,2.0,36000.0,18000.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1717,E-Bike,60,67,3.0,45000.0,15000.0,10.0,1.0,1.0,1.0,0.0,2.0,2.0,1
V1718,E-Bike,58,55,4.0,127500.0,31875.0,21.25,1.0,1.0,3.0,0.0,4.0,3.0,1
V1719,E-Bike,70,32,3.0,141000.0,47000.0,31.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,1
V1720,E-Bike,76,37,4.0,177000.0,44250.0,29.5,1.0,3.0,1.0,0.0,4.0,4.0,1
V1721,E-Bike,83,38,1.0,19500.0,19500.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1722,E-Bike,84,60,8.0,262500.0,32812.5,21.875,6.0,0.0,1.0,0.0,4.0,4.0,1
V1723,E-Bike,95,83,4.0,166500.0,41625.0,27.75,2.0,1.0,2.0,2.0,3.0,3.0,1
V1724,E-Bike,17,68,4.0,151500.0,37875.0,25.25,2.0,0.0,2.0,0.0,4.0,4.0,1
V1725,E-Bike,40,70,4.0,117000.0,29250.0,19.5,2.0,1.0,0.0,0.0,4.0,3.0,1
V1726,E-Bike,82,44,3.0,115500.0,38500.0,25.666666666666668,3.0,3.0,1.0,1.0,2.0,2.0,1
V1727,E-Bike,26,88,8.0,282000.0,35250.0,23.5,4.0,2.0,3.0,2.0,5.0,4.0,1
V1728,E-Bike,28,55,3.0,82500.0,27500.0,18.333333333333332,2.0,1.0,0.0,0.0,2.0,3.0,1
V1729,E-Bike,13,33,1.0,42000.0,42000.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V1730,E-Bike,67,33,2.0,25500.0,12750.0,8.5,0.0,0.0,0.0,0.0,2.0,1.0,1
V1731,E-Bike,93,51,5.0,247500.0,49500.0,33.0,3.0,2.0,1.0,1.0,4.0,5.0,1
V1732,E-Bike,48,56,7.0,222000.0,31714.285714285714,21.142857142857142,3.0,2.0,3.0,2.0,6.0,3.0,1
V1733,E-Bike,58,60,5.0,199500.0,39900.0,26.6,2.0,2.0,1.0,1.0,3.0,2.0,1
V1734,E-Bike,53,89,2.0,99000.0,49500.0,33.0,1.0,1.0,0.0,0.0,2.0,1.0,1
V1735,E-Bike,50,68,1.0,67500.0,67500.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1736,E-Bike,84,49,3.0,100500.0,33500.0,22.333333333333332,2.0,1.0,1.0,0.0,2.0,3.0,1
V1737,E-Bike,75,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1738,E-Bike,74,41,5.0,166500.0,33300.0,22.2,1.0,2.0,1.0,1.0,3.0,4.0,1
V1739,E-Bike,51,78,3.0,112500.0,37500.0,25.0,0.0,2.0,0.0,0.0,2.0,2.0,1
V1740,E-Bike,72,43,2.0,37500.0,18750.0,12.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1741,E-Bike,25,81,4.0,148500.0,37125.0,24.75,2.0,1.0,0.0,0.0,4.0,3.0,1
V1742,E-Bike,40,84,5.0,196500.0,39300.0,26.2,2.0,2.0,0.0,0.0,4.0,5.0,1
V1743,E-Bike,53,54,3.0,145500.0,48500.0,32.333333333333336,1.0,1.0,1.0,1.0,3.0,3.0,1
V1744,E-Bike,37,31,1.0,40500.0,40500.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1745,E-Bike,69,53,3.0,123000.0,41000.0,27.333333333333332,1.0,1.0,1.0,1.0,2.0,3.0,1
V1746,E-Bike,93,90,1.0,57000.0,57000.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1747,E-Bike,44,61,4.0,159000.0,39750.0,26.5,1.0,2.0,0.0,0.0,3.0,3.0,1
V1748,E-Bike,33,72,1.0,10500.0,10500.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1749,E-Bike,14,79,5.0,156000.0,31200.0,20.8,2.0,2.0,2.0,0.0,4.0,4.0,1
V1750,E-Bike,56,31,1.0,64500.0,64500.0,43.0,0.0,1.0,1.0,1.0,1.0,1.0,1
V1751,E-Bike,97,49,3.0,177000.0,59000.0,39.333333333333336,1.0,0.0,0.0,0.0,3.0,1.0,1
V1752,E-Bike,68,70,2.0,106500.0,53250.0,35.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1753,E-Bike,43,79,2.0,75000.0,37500.0,25.0,1.0,2.0,0.0,0.0,2.0,2.0,1
V1754,E-Bike,27,64,6.0,309000.0,51500.0,34.333333333333336,3.0,2.0,1.0,0.0,6.0,4.0,1
V1755,E-Bike,66,57,1.0,48000.0,48000.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1756,E-Bike,27,76,2.0,91500.0,45750.0,30.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1757,E-Bike,97,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1758,E-Bike,61,85,4.0,135000.0,33750.0,22.5,1.0,1.0,1.0,1.0,3.0,3.0,1
V1759,E-Bike,38,74,1.0,39000.0,39000.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1760,E-Bike,87,88,2.0,112500.0,56250.0,37.5,0.0,0.0,1.0,0.0,2.0,1.0,1
V1761,E-Bike,76,39,7.0,273000.0,39000.0,26.0,1.0,4.0,4.0,3.0,5.0,5.0,1
V1762,E-Bike,15,86,1.0,28500.0,28500.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1
V1763,E-Bike,97,62,3.0,54000.0,18000.0,12.0,2.0,0.0,0.0,0.0,3.0,3.0,1
V1764,E-Bike,56,75,3.0,64500.0,21500.0,14.333333333333334,2.0,0.0,1.0,1.0,3.0,3.0,1
V1765,E-Bike,74,75,5.0,165000.0,33000.0,22.0,3.0,1.0,1.0,0.0,4.0,3.0,1
V1766,E-Bike,17,43,1.0,31500.0,31500.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1767,E-Bike,94,76,3.0,112500.0,37500.0,25.0,2.0,1.0,0.0,0.0,1.0,3.0,1
V1768,E-Bike,54,61,3.0,108000.0,36000.0,24.0,3.0,2.0,1.0,0.0,2.0,2.0,1
V1769,E-Bike,90,87,6.0,181500.0,30250.0,20.166666666666668,2.0,2.0,1.0,1.0,4.0,4.0,1
V1770,E-Bike,33,54,2.0,85500.0,42750.0,28.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1771,E-Bike,87,33,3.0,117000.0,39000.0,26.0,1.0,0.0,2.0,1.0,2.0,3.0,1
V1772,E-Bike,35,61,2.0,63000.0,31500.0,21.0,0.0,1.0,1.0,1.0,2.0,2.0,1
V1773,E-Bike,38,32,4.0,222000.0,55500.0,37.0,3.0,2.0,1.0,1.0,3.0,3.0,1
V1774,E-Bike,70,41,2.0,48000.0,24000.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,1
V1775,E-Bike,87,34,1.0,46500.0,46500.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,1
V1776,E-Bike,84,41,3.0,87000.0,29000.0,19.333333333333332,1.0,0.0,1.0,0.0,2.0,2.0,1
V1777,E-Bike,60,32,2.0,109500.0,54750.0,36.5,0.0,0.0,0.0,0.0,1.0,2.0,1
V1778,E-Bike,35,80,5.0,208500.0,41700.0,27.8,3.0,0.0,0.0,0.0,4.0,4.0,1
V1779,E-Bike,71,41,6.0,292500.0,48750.0,32.5,1.0,0.0,0.0,0.0,4.0,6.0,1
V1780,E-Bike,72,62,4.0,79500.0,19875.0,13.25,1.0,2.0,1.0,0.0,3.0,3.0,1
V1781,E-Bike,15,35,5.0,229500.0,45900.0,30.6,3.0,1.0,1.0,0.0,4.0,3.0,1
V1782,E-Bike,100,78,2.0,70500.0,35250.0,23.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1783,E-Bike,79,87,4.0,193500.0,48375.0,32.25,3.0,0.0,1.0,0.0,3.0,4.0,1
V1784,E-Bike,45,65,2.0,52500.0,26250.0,17.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1785,E-Bike,88,54,6.0,223500.0,37250.0,24.833333333333332,3.0,2.0,5.0,1.0,5.0,3.0,1
V1786,E-Bike,22,55,7.0,217500.0,31071.428571428572,20.714285714285715,5.0,3.0,1.0,0.0,5.0,4.0,1
V1787,E-Bike,44,78,1.0,27000.0,27000.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V1788,E-Bike,12,36,1.0,18000.0,18000.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V1789,E-Bike,84,70,1.0,24000.0,24000.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1790,E-Bike,82,51,2.0,99000.0,49500.0,33.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1791,E-Bike,25,47,3.0,127500.0,42500.0,28.333333333333332,2.0,1.0,0.0,0.0,1.0,1.0,1
V1792,E-Bike,33,50,1.0,63000.0,63000.0,42.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1793,E-Bike,37,43,3.0,133500.0,44500.0,29.666666666666668,0.0,2.0,1.0,0.0,3.0,3.0,1
V1794,E-Bike,68,32,3.0,115500.0,38500.0,25.666666666666668,2.0,1.0,0.0,0.0,3.0,2.0,1
V1795,E-Bike,21,82,3.0,108000.0,36000.0,24.0,1.0,0.0,0.0,0.0,2.0,3.0,1
V1796,E-Bike,65,81,6.0,216000.0,36000.0,24.0,5.0,3.0,2.0,0.0,5.0,4.0,1
V1797,E-Bike,51,42,2.0,67500.0,33750.0,22.5,1.0,2.0,0.0,0.0,2.0,2.0,1
V1798,E-Bike,93,61,4.0,139500.0,34875.0,23.25,0.0,1.0,1.0,1.0,2.0,3.0,1
V1799,E-Bike,13,54,6.0,210000.0,35000.0,23.333333333333332,4.0,2.0,1.0,0.0,5.0,4.0,1
V1800,E-Bike,77,55,2.0,58500.0,29250.0,19.5,1.0,1.0,0.0,0.0,1.0,2.0,1
V1801,E-Bike,48,71,3.0,163500.0,54500.0,36.333333333333336,1.0,1.0,1.0,0.0,1.0,3.0,1
V1802,E-Bike,45,90,2.0,64500.0,32250.0,21.5,1.0,0.0,1.0,1.0,1.0,2.0,1
V1803,E-Bike,22,87,3.0,54000.0,18000.0,12.0,0.0,1.0,1.0,0.0,2.0,2.0,1
V1804,E-Bike,64,32,7.0,198000.0,28285.714285714286,18.857142857142858,3.0,2.0,2.0,1.0,4.0,5.0,1
V1805,E-Bike,78,67,5.0,160500.0,32100.0,21.4,1.0,2.0,1.0,1.0,4.0,2.0,1
V1806,E-Bike,78,43,2.0,82500.0,41250.0,27.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1807,E-Bike,82,83,2.0,75000.0,37500.0,25.0,1.0,1.0,1.0,0.0,1.0,2.0,1
V1808,E-Bike,35,75,1.0,16500.0,16500.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1809,E-Bike,38,60,3.0,109500.0,36500.0,24.333333333333332,1.0,1.0,1.0,1.0,3.0,3.0,1
V1810,E-Bike,33,70,6.0,256500.0,42750.0,28.5,6.0,1.0,1.0,1.0,4.0,6.0,1
V1811,E-Bike,12,75,3.0,120000.0,40000.0,26.666666666666668,2.0,2.0,2.0,1.0,3.0,3.0,1
V1812,E-Bike,55,45,5.0,148500.0,29700.0,19.8,2.0,1.0,0.0,0.0,3.0,4.0,1
V1813,E-Bike,79,86,7.0,250500.0,35785.71428571428,23.857142857142858,2.0,3.0,0.0,0.0,4.0,6.0,1
V1814,E-Bike,80,65,3.0,136500.0,45500.0,30.333333333333332,1.0,1.0,0.0,0.0,2.0,3.0,1
V1815,E-Bike,64,48,1.0,27000.0,27000.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1816,E-Bike,15,34,1.0,39000.0,39000.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1817,E-Bike,14,69,1.0,43500.0,43500.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1818,E-Bike,13,65,4.0,142500.0,35625.0,23.75,3.0,2.0,2.0,1.0,4.0,3.0,1
V1819,E-Bike,50,36,3.0,123000.0,41000.0,27.333333333333332,1.0,2.0,0.0,0.0,2.0,3.0,1
V1820,E-Bike,33,73,2.0,88500.0,44250.0,29.5,0.0,0.0,1.0,1.0,2.0,2.0,1
V1821,E-Bike,45,89,1.0,19500.0,19500.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1822,E-Bike,29,77,2.0,46500.0,23250.0,15.5,1.0,0.0,0.0,0.0,2.0,1.0,1
V1823,E-Bike,77,52,6.0,235500.0,39250.0,26.166666666666668,3.0,1.0,2.0,1.0,5.0,4.0,1
V1824,E-Bike,47,88,5.0,139500.0,27900.0,18.6,0.0,3.0,2.0,1.0,4.0,3.0,1
V1825,E-Bike,84,58,4.0,205500.0,51375.0,34.25,2.0,1.0,2.0,0.0,4.0,3.0,1
V1826,E-Bike,90,40,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1827,E-Bike,53,34,4.0,111000.0,27750.0,18.5,2.0,2.0,1.0,0.0,3.0,4.0,1
V1828,E-Bike,39,45,3.0,145500.0,48500.0,32.333333333333336,1.0,1.0,0.0,0.0,3.0,2.0,1
V1829,E-Bike,72,66,3.0,81000.0,27000.0,18.0,2.0,2.0,1.0,1.0,3.0,3.0,1
V1830,E-Bike,96,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1831,E-Bike,51,40,2.0,130500.0,65250.0,43.5,2.0,1.0,1.0,1.0,2.0,2.0,1
V1832,E-Bike,84,73,2.0,27000.0,13500.0,9.0,2.0,0.0,1.0,1.0,2.0,2.0,1
V1833,E-Bike,80,37,5.0,162000.0,32400.0,21.6,3.0,0.0,2.0,1.0,3.0,4.0,1
V1834,E-Bike,74,79,1.0,42000.0,42000.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1835,E-Bike,80,45,6.0,295500.0,49250.0,32.833333333333336,3.0,3.0,3.0,1.0,4.0,3.0,1
V1836,E-Bike,97,89,4.0,169500.0,42375.0,28.25,0.0,1.0,1.0,1.0,3.0,4.0,1
V1837,E-Bike,76,36,7.0,265500.0,37928.57142857143,25.285714285714285,7.0,2.0,1.0,1.0,4.0,6.0,1
V1838,E-Bike,39,31,5.0,180000.0,36000.0,24.0,3.0,1.0,2.0,1.0,3.0,4.0,1
V1839,E-Bike,48,36,4.0,177000.0,44250.0,29.5,4.0,0.0,2.0,1.0,4.0,3.0,1
V1840,E-Bike,23,72,6.0,289500.0,48250.0,32.166666666666664,2.0,1.0,2.0,2.0,6.0,4.0,1
V1841,E-Bike,16,65,7.0,255000.0,36428.57142857143,24.285714285714285,2.0,2.0,2.0,0.0,4.0,4.0,1
V1842,E-Bike,36,48,6.0,192000.0,32000.0,21.333333333333332,3.0,2.0,0.0,0.0,3.0,4.0,1
V1843,E-Bike,10,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1844,E-Bike,71,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1845,E-Bike,48,66,3.0,135000.0,45000.0,30.0,3.0,3.0,0.0,0.0,2.0,2.0,1
V1846,E-Bike,15,48,4.0,145500.0,36375.0,24.25,1.0,0.0,0.0,0.0,2.0,4.0,1
V1847,E-Bike,23,38,5.0,127500.0,25500.0,17.0,3.0,2.0,1.0,1.0,5.0,5.0,1
V1848,E-Bike,58,81,2.0,58500.0,29250.0,19.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1849,E-Bike,43,86,2.0,84000.0,42000.0,28.0,1.0,0.0,0.0,0.0,2.0,1.0,1
V1850,E-Bike,69,84,3.0,178500.0,59500.0,39.666666666666664,1.0,0.0,2.0,0.0,3.0,3.0,1
V1851,Shuttle Bus,19,64,3.0,120000.0,40000.0,75.66666666666667,1.0,1.0,0.0,0.0,3.0,3.0,1
V1852,Shuttle Bus,13,53,9.0,360000.0,40000.0,68.22222222222223,2.0,4.0,0.0,0.0,3.0,5.0,1
V1853,Shuttle Bus,82,90,5.0,200000.0,40000.0,60.0,2.0,1.0,0.0,0.0,4.0,4.0,1
V1854,Shuttle Bus,93,34,10.0,400000.0,40000.0,59.8,5.0,4.0,3.0,2.0,7.0,6.0,1
V1855,Shuttle Bus,67,42,5.0,200000.0,40000.0,58.2,2.0,1.0,1.0,1.0,4.0,4.0,1
V1856,Shuttle Bus,57,58,5.0,200000.0,40000.0,60.2,2.0,1.0,1.0,0.0,2.0,5.0,1
V1857,Shuttle Bus,42,83,5.0,200000.0,40000.0,69.2,2.0,2.0,0.0,0.0,5.0,4.0,1
V1858,Shuttle Bus,73,82,5.0,200000.0,40000.0,54.0,1.0,1.0,1.0,1.0,4.0,4.0,1
V1859,Shuttle Bus,10,67,5.0,200000.0,40000.0,68.8,1.0,1.0,1.0,1.0,3.0,3.0,1
V1860,Shuttle Bus,34,72,3.0,120000.0,40000.0,51.333333333333336,1.0,1.0,0.0,0.0,2.0,2.0,1
V1861,Shuttle Bus,62,78,4.0,160000.0,40000.0,54.25,3.0,1.0,1.0,1.0,3.0,3.0,1
V1862,Shuttle Bus,48,74,5.0,200000.0,40000.0,64.0,3.0,1.0,2.0,1.0,4.0,4.0,1
V1863,Shuttle Bus,47,90,5.0,200000.0,40000.0,59.8,3.0,1.0,1.0,0.0,3.0,3.0,1
V1864,Shuttle Bus,30,75,4.0,160000.0,40000.0,52.25,1.0,0.0,0.0,0.0,4.0,3.0,1
V1865,Shuttle Bus,59,71,6.0,240000.0,40000.0,61.333333333333336,1.0,3.0,2.0,0.0,6.0,4.0,1
V1866,Shuttle Bus,14,41,9.0,360000.0,40000.0,54.55555555555556,6.0,3.0,1.0,1.0,6.0,5.0,1
V1867,Shuttle Bus,90,48,6.0,240000.0,40000.0,66.0,3.0,2.0,1.0,1.0,5.0,5.0,1
V1868,Shuttle Bus,41,65,12.0,480000.0,40000.0,52.833333333333336,5.0,4.0,1.0,1.0,6.0,7.0,1
V1869,Shuttle Bus,21,64,4.0,160000.0,40000.0,51.25,1.0,0.0,1.0,0.0,3.0,4.0,1
V1870,Shuttle Bus,80,33,6.0,240000.0,40000.0,62.0,3.0,2.0,0.0,0.0,5.0,5.0,1
V1871,Shuttle Bus,70,83,4.0,160000.0,40000.0,54.0,1.0,1.0,1.0,1.0,4.0,3.0,1
V1872,Shuttle Bus,10,77,8.0,320000.0,40000.0,62.125,4.0,2.0,0.0,0.0,7.0,6.0,1
V1873,Shuttle Bus,35,36,9.0,360000.0,40000.0,63.333333333333336,6.0,0.0,3.0,1.0,6.0,3.0,1
V1874,Shuttle Bus,95,44,4.0,160000.0,40000.0,65.25,1.0,0.0,1.0,1.0,2.0,3.0,1
V1875,Shuttle Bus,13,63,5.0,200000.0,40000.0,70.0,1.0,2.0,2.0,0.0,5.0,4.0,1
